id;pikk_mudel;mudeli_tyyp;alates;kuni;id_2;mudel;id_3
3405;Cabrio;"2-deurs cabriolet";2004;2009;881;Cabrio;27532
3406;Cabrio;"2-deurs cabriolet";2010;heden;881;Cabrio;84648
